dt,atm_id,predicted_withdrawn_kwd,predicted_withdraw_count
2025-11-02,ATM_0056,1039.3428571428572,36
2025-11-03,ATM_0056,1039.3428571428572,36
2025-11-04,ATM_0056,1039.3428571428572,36
2025-11-05,ATM_0056,1039.3428571428572,36
2025-11-06,ATM_0056,1039.3428571428572,36
2025-11-07,ATM_0056,1039.3428571428572,36
2025-11-08,ATM_0056,1039.3428571428572,36
2025-11-09,ATM_0056,1039.3428571428572,36
2025-11-10,ATM_0056,1039.3428571428572,36
2025-10-28,ATM_0058,1505.7535714285716,45
2025-10-29,ATM_0058,1505.7535714285716,45
2025-10-30,ATM_0058,1505.7535714285716,45
2025-10-31,ATM_0058,1505.7535714285716,45
2025-11-01,ATM_0058,1505.7535714285716,45
2025-11-02,ATM_0058,1505.7535714285716,45
2025-11-03,ATM_0058,1505.7535714285716,45
2025-11-04,ATM_0058,1505.7535714285716,45
2025-11-05,ATM_0058,1505.7535714285716,45
2025-11-06,ATM_0058,1505.7535714285716,45
2025-11-07,ATM_0058,1505.7535714285716,45
2025-11-08,ATM_0058,1505.7535714285716,45
2025-11-09,ATM_0058,1505.7535714285716,45
2025-11-10,ATM_0058,1505.7535714285716,45
2025-10-28,ATM_0059,1180.9442857142858,43
2025-10-29,ATM_0059,1180.9442857142858,43
2025-10-30,ATM_0059,1180.9442857142858,43
2025-10-31,ATM_0059,1180.9442857142858,43
2025-11-01,ATM_0059,1180.9442857142858,43
2025-11-02,ATM_0059,1180.9442857142858,43
2025-11-03,ATM_0059,1180.9442857142858,43
2025-11-04,ATM_0059,1180.9442857142858,43
2025-11-06,ATM_0059,1180.9442857142858,43
2025-11-07,ATM_0059,1180.9442857142858,43
2025-11-08,ATM_0059,1180.9442857142858,43
2025-11-09,ATM_0059,1180.9442857142858,43
2025-11-10,ATM_0059,1180.9442857142858,43
2025-10-30,ATM_0060,1212.9171428571428,44
2025-10-31,ATM_0060,1212.9171428571428,44
2025-11-01,ATM_0060,1212.9171428571428,44
2025-11-02,ATM_0060,1212.9171428571428,44
2025-11-03,ATM_0060,1212.9171428571428,44
2025-11-04,ATM_0060,1212.9171428571428,44
2025-11-05,ATM_0060,1212.9171428571428,44
2025-11-06,ATM_0060,1212.9171428571428,44
2025-11-07,ATM_0060,1212.9171428571428,44
2025-11-08,ATM_0060,1212.9171428571428,44
2025-11-09,ATM_0060,1212.9171428571428,44
2025-11-10,ATM_0060,1212.9171428571428,44
2025-10-28,ATM_0061,953.870714285714,34
2025-10-29,ATM_0061,953.870714285714,34
2025-10-30,ATM_0061,953.870714285714,34
2025-10-31,ATM_0061,953.870714285714,34
2025-11-01,ATM_0061,953.870714285714,34
2025-11-02,ATM_0061,953.870714285714,34
2025-11-03,ATM_0061,953.870714285714,34
2025-11-04,ATM_0061,953.870714285714,34
2025-11-05,ATM_0061,953.870714285714,34
2025-11-07,ATM_0061,953.870714285714,34
2025-11-08,ATM_0061,953.870714285714,34
2025-11-09,ATM_0061,953.870714285714,34
2025-11-10,ATM_0061,953.870714285714,34
2025-10-28,ATM_0062,1070.070714285714,32
2025-10-29,ATM_0062,1070.070714285714,32
2025-10-30,ATM_0062,1070.070714285714,32
2025-10-31,ATM_0062,1070.070714285714,32
2025-11-01,ATM_0062,1070.070714285714,32
2025-11-02,ATM_0062,1070.070714285714,32
2025-11-03,ATM_0062,1070.070714285714,32
2025-11-04,ATM_0062,1070.070714285714,32
2025-11-05,ATM_0062,1070.070714285714,32
2025-11-06,ATM_0062,1070.070714285714,32
2025-11-07,ATM_0062,1070.070714285714,32
2025-11-08,ATM_0062,1070.070714285714,32
2025-11-09,ATM_0062,1070.070714285714,32
2025-11-10,ATM_0062,1070.070714285714,32
2025-10-28,ATM_0063,1204.9442857142856,46
2025-10-29,ATM_0063,1204.9442857142856,46
2025-10-31,ATM_0063,1204.9442857142856,46
2025-11-01,ATM_0063,1204.9442857142856,46
2025-11-02,ATM_0063,1204.9442857142856,46
2025-11-03,ATM_0063,1204.9442857142856,46
2025-11-04,ATM_0063,1204.9442857142856,46
2025-11-06,ATM_0063,1204.9442857142856,46
2025-11-07,ATM_0063,1204.9442857142856,46
2025-11-08,ATM_0063,1204.9442857142856,46
2025-11-09,ATM_0063,1204.9442857142856,46
2025-11-10,ATM_0063,1204.9442857142856,46
2025-10-28,ATM_0064,1272.935714285714,38
2025-10-29,ATM_0064,1272.935714285714,38
2025-10-30,ATM_0064,1272.935714285714,38
2025-10-31,ATM_0064,1272.935714285714,38
2025-11-01,ATM_0064,1272.935714285714,38
2025-11-02,ATM_0064,1272.935714285714,38
2025-11-03,ATM_0064,1272.935714285714,38
2025-11-04,ATM_0064,1272.935714285714,38
2025-11-05,ATM_0064,1272.935714285714,38
2025-11-06,ATM_0064,1272.935714285714,38
2025-11-07,ATM_0064,1272.935714285714,38
2025-11-08,ATM_0064,1272.935714285714,38
2025-11-09,ATM_0064,1272.935714285714,38
2025-11-10,ATM_0064,1272.935714285714,38
2025-10-28,ATM_0065,1117.48,40
2025-10-29,ATM_0065,1117.48,40
2025-10-30,ATM_0065,1117.48,40
2025-10-31,ATM_0065,1117.48,40
2025-11-01,ATM_0065,1117.48,40
2025-11-02,ATM_0065,1117.48,40
2025-11-03,ATM_0065,1117.48,40
2025-11-04,ATM_0065,1117.48,40
2025-11-05,ATM_0065,1117.48,40
2025-11-06,ATM_0065,1117.48,40
2025-11-08,ATM_0065,1117.48,40
2025-11-09,ATM_0065,1117.48,40
2025-11-10,ATM_0065,1117.48,40
2025-10-28,ATM_0066,895.5014285714284,33
2025-10-29,ATM_0066,895.5014285714284,33
2025-10-30,ATM_0066,895.5014285714284,33
2025-10-31,ATM_0066,895.5014285714284,33
2025-11-02,ATM_0066,895.5014285714284,33
2025-11-03,ATM_0066,895.5014285714284,33
2025-11-04,ATM_0066,895.5014285714284,33
2025-11-05,ATM_0066,895.5014285714284,33
2025-11-06,ATM_0066,895.5014285714284,33
2025-11-07,ATM_0066,895.5014285714284,33
2025-11-08,ATM_0066,895.5014285714284,33
2025-11-09,ATM_0066,895.5014285714284,33
2025-11-10,ATM_0066,895.5014285714284,33
2025-10-28,ATM_0067,944.3350000000002,29
2025-10-29,ATM_0067,944.3350000000002,29
2025-10-30,ATM_0067,944.3350000000002,29
2025-10-31,ATM_0067,944.3350000000002,29
2025-11-01,ATM_0067,944.3350000000002,29
2025-11-02,ATM_0067,944.3350000000002,29
2025-11-03,ATM_0067,944.3350000000002,29
2025-11-04,ATM_0067,944.3350000000002,29
2025-11-05,ATM_0067,944.3350000000002,29
2025-11-06,ATM_0067,944.3350000000002,29
2025-11-07,ATM_0067,944.3350000000002,29
2025-11-08,ATM_0067,944.3350000000002,29
2025-11-09,ATM_0067,944.3350000000002,29
2025-11-10,ATM_0067,944.3350000000002,29
2025-10-28,ATM_0068,935.6792857142856,33
2025-10-29,ATM_0068,935.6792857142856,33
2025-10-30,ATM_0068,935.6792857142856,33
2025-10-31,ATM_0068,935.6792857142856,33
2025-11-01,ATM_0068,935.6792857142856,33
2025-11-02,ATM_0068,935.6792857142856,33
2025-11-03,ATM_0068,935.6792857142856,33
2025-11-04,ATM_0068,935.6792857142856,33
2025-11-05,ATM_0068,935.6792857142856,33
2025-11-06,ATM_0068,935.6792857142856,33
2025-11-07,ATM_0068,935.6792857142856,33
2025-11-08,ATM_0068,935.6792857142856,33
2025-11-09,ATM_0068,935.6792857142856,33
2025-11-10,ATM_0068,935.6792857142856,33
2025-10-28,ATM_0069,1287.99,44
2025-10-29,ATM_0069,1287.99,44
2025-10-30,ATM_0069,1287.99,44
2025-10-31,ATM_0069,1287.99,44
2025-11-01,ATM_0069,1287.99,44
2025-11-02,ATM_0069,1287.99,44
2025-11-03,ATM_0069,1287.99,44
2025-11-04,ATM_0069,1287.99,44
2025-11-05,ATM_0069,1287.99,44
2025-11-06,ATM_0069,1287.99,44
2025-11-07,ATM_0069,1287.99,44
2025-11-08,ATM_0069,1287.99,44
2025-11-09,ATM_0069,1287.99,44
2025-11-10,ATM_0069,1287.99,44
2025-10-28,ATM_0070,1276.2928571428572,39
2025-10-30,ATM_0070,1276.2928571428572,39
2025-10-31,ATM_0070,1276.2928571428572,39
2025-11-01,ATM_0070,1276.2928571428572,39
2025-11-02,ATM_0070,1276.2928571428572,39
2025-11-03,ATM_0070,1276.2928571428572,39
2025-11-04,ATM_0070,1276.2928571428572,39
2025-11-05,ATM_0070,1276.2928571428572,39
2025-11-06,ATM_0070,1276.2928571428572,39
2025-11-07,ATM_0070,1276.2928571428572,39
2025-11-08,ATM_0070,1276.2928571428572,39
2025-11-09,ATM_0070,1276.2928571428572,39
2025-11-10,ATM_0070,1276.2928571428572,39
2025-10-29,ATM_0074,995.6385714285716,36
2025-10-30,ATM_0074,995.6385714285716,36
2025-10-31,ATM_0074,995.6385714285716,36
2025-11-01,ATM_0074,995.6385714285716,36
2025-11-02,ATM_0074,995.6385714285716,36
2025-11-03,ATM_0074,995.6385714285716,36
2025-11-05,ATM_0074,995.6385714285716,36
2025-11-06,ATM_0074,995.6385714285716,36
2025-11-07,ATM_0074,995.6385714285716,36
2025-11-08,ATM_0074,995.6385714285716,36
2025-11-09,ATM_0074,995.6385714285716,36
2025-11-10,ATM_0074,995.6385714285716,36
2025-10-28,ATM_0075,1072.405,36
2025-10-29,ATM_0075,1072.405,36
2025-10-30,ATM_0075,1072.405,36
2025-10-31,ATM_0075,1072.405,36
2025-11-01,ATM_0075,1072.405,36
2025-11-02,ATM_0075,1072.405,36
2025-11-03,ATM_0075,1072.405,36
2025-11-04,ATM_0075,1072.405,36
2025-11-05,ATM_0075,1072.405,36
2025-11-06,ATM_0075,1072.405,36
2025-11-07,ATM_0075,1072.405,36
2025-11-08,ATM_0075,1072.405,36
2025-11-09,ATM_0075,1072.405,36
2025-11-10,ATM_0075,1072.405,36
2025-10-28,ATM_0076,1113.428571428571,38
2025-10-29,ATM_0076,1113.428571428571,38
2025-10-30,ATM_0076,1113.428571428571,38
2025-10-31,ATM_0076,1113.428571428571,38
2025-11-01,ATM_0076,1113.428571428571,38
2025-11-02,ATM_0076,1113.428571428571,38
2025-11-04,ATM_0076,1113.428571428571,38
2025-11-05,ATM_0076,1113.428571428571,38
2025-11-06,ATM_0076,1113.428571428571,38
2025-11-07,ATM_0076,1113.428571428571,38
2025-11-08,ATM_0076,1113.428571428571,38
2025-11-09,ATM_0076,1113.428571428571,38
2025-11-10,ATM_0076,1113.428571428571,38
2025-10-28,ATM_0077,1441.905,50
2025-10-29,ATM_0077,1441.905,50
2025-10-30,ATM_0077,1441.905,50
2025-10-31,ATM_0077,1441.905,50
2025-11-01,ATM_0077,1441.905,50
2025-11-02,ATM_0077,1441.905,50
2025-11-03,ATM_0077,1441.905,50
2025-11-04,ATM_0077,1441.905,50
2025-11-05,ATM_0077,1441.905,50
2025-11-06,ATM_0077,1441.905,50
2025-11-07,ATM_0077,1441.905,50
2025-11-08,ATM_0077,1441.905,50
2025-11-09,ATM_0077,1441.905,50
2025-11-10,ATM_0077,1441.905,50
2025-10-28,ATM_0078,908.5114285714288,28
2025-10-29,ATM_0078,908.5114285714288,28
2025-10-30,ATM_0078,908.5114285714288,28
2025-10-31,ATM_0078,908.5114285714288,28
2025-11-01,ATM_0078,908.5114285714288,28
2025-11-02,ATM_0078,908.5114285714288,28
2025-11-03,ATM_0078,908.5114285714288,28
2025-11-04,ATM_0078,908.5114285714288,28
2025-11-05,ATM_0078,908.5114285714288,28
2025-11-06,ATM_0078,908.5114285714288,28
2025-11-07,ATM_0078,908.5114285714288,28
2025-11-08,ATM_0078,908.5114285714288,28
2025-11-09,ATM_0078,908.5114285714288,28
2025-11-10,ATM_0078,908.5114285714288,28
2025-10-28,ATM_0080,1254.892857142857,44
2025-10-29,ATM_0080,1254.892857142857,44
2025-10-30,ATM_0080,1254.892857142857,44
2025-10-31,ATM_0080,1254.892857142857,44
2025-11-01,ATM_0080,1254.892857142857,44
2025-11-02,ATM_0080,1254.892857142857,44
2025-11-03,ATM_0080,1254.892857142857,44
2025-11-04,ATM_0080,1254.892857142857,44
2025-11-05,ATM_0080,1254.892857142857,44
2025-11-06,ATM_0080,1254.892857142857,44
2025-11-07,ATM_0080,1254.892857142857,44
2025-11-08,ATM_0080,1254.892857142857,44
2025-11-09,ATM_0080,1254.892857142857,44
2025-11-10,ATM_0080,1254.892857142857,44
2025-10-28,ATM_0081,726.0142857142857,30
2025-10-29,ATM_0081,726.0142857142857,30
2025-10-30,ATM_0081,726.0142857142857,30
2025-10-31,ATM_0081,726.0142857142857,30
2025-11-01,ATM_0081,726.0142857142857,30
2025-11-03,ATM_0081,726.0142857142857,30
2025-11-04,ATM_0081,726.0142857142857,30
2025-11-05,ATM_0081,726.0142857142857,30
2025-11-06,ATM_0081,726.0142857142857,30
2025-11-07,ATM_0081,726.0142857142857,30
2025-11-08,ATM_0081,726.0142857142857,30
2025-11-09,ATM_0081,726.0142857142857,30
2025-11-10,ATM_0081,726.0142857142857,30
2025-10-28,ATM_0082,1109.2621428571426,39
2025-10-29,ATM_0082,1109.2621428571426,39
2025-10-30,ATM_0082,1109.2621428571426,39
2025-10-31,ATM_0082,1109.2621428571426,39
2025-11-01,ATM_0082,1109.2621428571426,39
2025-11-03,ATM_0082,1109.2621428571426,39
2025-11-04,ATM_0082,1109.2621428571426,39
2025-11-05,ATM_0082,1109.2621428571426,39
2025-11-06,ATM_0082,1109.2621428571426,39
2025-11-07,ATM_0082,1109.2621428571426,39
2025-11-09,ATM_0082,1109.2621428571426,39
2025-11-10,ATM_0082,1109.2621428571426,39
2025-10-28,ATM_0083,925.0971428571428,33
2025-10-29,ATM_0083,925.0971428571428,33
2025-10-30,ATM_0083,925.0971428571428,33
2025-10-31,ATM_0083,925.0971428571428,33
2025-11-01,ATM_0083,925.0971428571428,33
2025-11-02,ATM_0083,925.0971428571428,33
2025-11-03,ATM_0083,925.0971428571428,33
2025-11-04,ATM_0083,925.0971428571428,33
2025-11-06,ATM_0083,925.0971428571428,33
2025-11-07,ATM_0083,925.0971428571428,33
2025-11-08,ATM_0083,925.0971428571428,33
2025-11-09,ATM_0083,925.0971428571428,33
2025-11-10,ATM_0083,925.0971428571428,33
2025-10-28,ATM_0084,1030.5685714285714,32
2025-10-29,ATM_0084,1030.5685714285714,32
2025-10-30,ATM_0084,1030.5685714285714,32
2025-10-31,ATM_0084,1030.5685714285714,32
2025-11-01,ATM_0084,1030.5685714285714,32
2025-11-02,ATM_0084,1030.5685714285714,32
2025-11-03,ATM_0084,1030.5685714285714,32
2025-11-04,ATM_0084,1030.5685714285714,32
2025-11-05,ATM_0084,1030.5685714285714,32
2025-11-06,ATM_0084,1030.5685714285714,32
2025-11-07,ATM_0084,1030.5685714285714,32
2025-11-08,ATM_0084,1030.5685714285714,32
2025-11-09,ATM_0084,1030.5685714285714,32
2025-11-10,ATM_0084,1030.5685714285714,32
2025-10-29,ATM_0085,821.7535714285714,30
2025-10-30,ATM_0085,821.7535714285714,30
2025-10-31,ATM_0085,821.7535714285714,30
2025-11-01,ATM_0085,821.7535714285714,30
2025-11-02,ATM_0085,821.7535714285714,30
2025-11-03,ATM_0085,821.7535714285714,30
2025-11-04,ATM_0085,821.7535714285714,30
2025-11-05,ATM_0085,821.7535714285714,30
2025-11-06,ATM_0085,821.7535714285714,30
2025-11-07,ATM_0085,821.7535714285714,30
2025-11-08,ATM_0085,821.7535714285714,30
2025-11-09,ATM_0085,821.7535714285714,30
2025-11-10,ATM_0085,821.7535714285714,30
2025-10-28,ATM_0086,874.09,27
2025-10-29,ATM_0086,874.09,27
2025-10-30,ATM_0086,874.09,27
2025-10-31,ATM_0086,874.09,27
2025-11-01,ATM_0086,874.09,27
2025-11-02,ATM_0086,874.09,27
2025-11-03,ATM_0086,874.09,27
2025-11-04,ATM_0086,874.09,27
2025-11-05,ATM_0086,874.09,27
2025-11-06,ATM_0086,874.09,27
2025-11-07,ATM_0086,874.09,27
2025-11-08,ATM_0086,874.09,27
2025-11-09,ATM_0086,874.09,27
2025-11-10,ATM_0086,874.09,27
2025-10-28,ATM_0087,1042.8692857142858,38
2025-10-30,ATM_0087,1042.8692857142858,38
2025-11-01,ATM_0087,1042.8692857142858,38
2025-11-02,ATM_0087,1042.8692857142858,38
2025-11-03,ATM_0087,1042.8692857142858,38
2025-11-04,ATM_0087,1042.8692857142858,38
2025-11-05,ATM_0087,1042.8692857142858,38
2025-11-06,ATM_0087,1042.8692857142858,38
2025-11-07,ATM_0087,1042.8692857142858,38
2025-11-08,ATM_0087,1042.8692857142858,38
2025-11-09,ATM_0087,1042.8692857142858,38
2025-10-28,ATM_0088,792.6714285714286,32
2025-10-30,ATM_0088,792.6714285714286,32
2025-10-31,ATM_0088,792.6714285714286,32
2025-11-01,ATM_0088,792.6714285714286,32
2025-11-02,ATM_0088,792.6714285714286,32
2025-11-03,ATM_0088,792.6714285714286,32
2025-11-04,ATM_0088,792.6714285714286,32
2025-11-05,ATM_0088,792.6714285714286,32
2025-11-06,ATM_0088,792.6714285714286,32
2025-11-07,ATM_0088,792.6714285714286,32
2025-11-08,ATM_0088,792.6714285714286,32
2025-11-09,ATM_0088,792.6714285714286,32
2025-11-10,ATM_0088,792.6714285714286,32
2025-10-28,ATM_0089,903.725,27
2025-10-29,ATM_0089,903.725,27
2025-10-30,ATM_0089,903.725,27
2025-10-31,ATM_0089,903.725,27
2025-11-01,ATM_0089,903.725,27
2025-11-03,ATM_0089,903.725,27
2025-11-04,ATM_0089,903.725,27
2025-11-05,ATM_0089,903.725,27
2025-11-06,ATM_0089,903.725,27
2025-11-07,ATM_0089,903.725,27
2025-11-08,ATM_0089,903.725,27
2025-11-09,ATM_0089,903.725,27
2025-11-10,ATM_0089,903.725,27
2025-10-28,ATM_0090,733.3835714285714,29
2025-10-29,ATM_0090,733.3835714285714,29
2025-10-30,ATM_0090,733.3835714285714,29
2025-10-31,ATM_0090,733.3835714285714,29
2025-11-01,ATM_0090,733.3835714285714,29
2025-11-03,ATM_0090,733.3835714285714,29
2025-11-04,ATM_0090,733.3835714285714,29
2025-11-05,ATM_0090,733.3835714285714,29
2025-11-06,ATM_0090,733.3835714285714,29
2025-11-07,ATM_0090,733.3835714285714,29
2025-11-09,ATM_0090,733.3835714285714,29
2025-11-10,ATM_0090,733.3835714285714,29
2025-10-28,ATM_0091,925.0442857142858,33
2025-10-29,ATM_0091,925.0442857142858,33
2025-10-30,ATM_0091,925.0442857142858,33
2025-10-31,ATM_0091,925.0442857142858,33
2025-11-01,ATM_0091,925.0442857142858,33
2025-11-02,ATM_0091,925.0442857142858,33
2025-11-03,ATM_0091,925.0442857142858,33
2025-11-04,ATM_0091,925.0442857142858,33
2025-11-05,ATM_0091,925.0442857142858,33
2025-11-06,ATM_0091,925.0442857142858,33
2025-11-07,ATM_0091,925.0442857142858,33
2025-11-08,ATM_0091,925.0442857142858,33
2025-11-09,ATM_0091,925.0442857142858,33
2025-11-10,ATM_0091,925.0442857142858,33
2025-10-28,ATM_0092,964.6964285714286,25
2025-10-29,ATM_0092,964.6964285714286,25
2025-10-30,ATM_0092,964.6964285714286,25
2025-10-31,ATM_0092,964.6964285714286,25
2025-11-01,ATM_0092,964.6964285714286,25
2025-11-02,ATM_0092,964.6964285714286,25
2025-11-03,ATM_0092,964.6964285714286,25
2025-11-04,ATM_0092,964.6964285714286,25
2025-11-06,ATM_0092,964.6964285714286,25
2025-11-07,ATM_0092,964.6964285714286,25
2025-11-08,ATM_0092,964.6964285714286,25
2025-11-09,ATM_0092,964.6964285714286,25
2025-11-10,ATM_0092,964.6964285714286,25
2025-10-28,ATM_0093,875.9592857142858,29
2025-10-29,ATM_0093,875.9592857142858,29
2025-10-30,ATM_0093,875.9592857142858,29
2025-10-31,ATM_0093,875.9592857142858,29
2025-11-01,ATM_0093,875.9592857142858,29
2025-11-02,ATM_0093,875.9592857142858,29
2025-11-03,ATM_0093,875.9592857142858,29
2025-11-04,ATM_0093,875.9592857142858,29
2025-11-05,ATM_0093,875.9592857142858,29
2025-11-06,ATM_0093,875.9592857142858,29
2025-11-07,ATM_0093,875.9592857142858,29
2025-11-08,ATM_0093,875.9592857142858,29
2025-11-09,ATM_0093,875.9592857142858,29
2025-11-10,ATM_0093,875.9592857142858,29
2025-10-28,ATM_0095,1206.2457142857145,41
2025-10-29,ATM_0095,1206.2457142857145,41
2025-10-30,ATM_0095,1206.2457142857145,41
2025-10-31,ATM_0095,1206.2457142857145,41
2025-11-01,ATM_0095,1206.2457142857145,41
2025-11-02,ATM_0095,1206.2457142857145,41
2025-11-03,ATM_0095,1206.2457142857145,41
2025-11-04,ATM_0095,1206.2457142857145,41
2025-11-05,ATM_0095,1206.2457142857145,41
2025-11-06,ATM_0095,1206.2457142857145,41
2025-11-08,ATM_0095,1206.2457142857145,41
2025-11-09,ATM_0095,1206.2457142857145,41
2025-11-10,ATM_0095,1206.2457142857145,41
2025-10-28,ATM_0096,1214.3521428571428,37
2025-10-29,ATM_0096,1214.3521428571428,37
2025-10-30,ATM_0096,1214.3521428571428,37
2025-10-31,ATM_0096,1214.3521428571428,37
2025-11-01,ATM_0096,1214.3521428571428,37
2025-11-02,ATM_0096,1214.3521428571428,37
2025-11-03,ATM_0096,1214.3521428571428,37
2025-11-04,ATM_0096,1214.3521428571428,37
2025-11-06,ATM_0096,1214.3521428571428,37
2025-11-07,ATM_0096,1214.3521428571428,37
2025-11-08,ATM_0096,1214.3521428571428,37
2025-11-09,ATM_0096,1214.3521428571428,37
2025-11-10,ATM_0096,1214.3521428571428,37
2025-10-28,ATM_0097,1636.6735714285714,57
2025-10-29,ATM_0097,1636.6735714285714,57
2025-10-30,ATM_0097,1636.6735714285714,57
2025-10-31,ATM_0097,1636.6735714285714,57
2025-11-01,ATM_0097,1636.6735714285714,57
2025-11-02,ATM_0097,1636.6735714285714,57
2025-11-03,ATM_0097,1636.6735714285714,57
2025-11-04,ATM_0097,1636.6735714285714,57
2025-11-05,ATM_0097,1636.6735714285714,57
2025-11-07,ATM_0097,1636.6735714285714,57
2025-11-08,ATM_0097,1636.6735714285714,57
2025-11-09,ATM_0097,1636.6735714285714,57
2025-11-10,ATM_0097,1636.6735714285714,57
2025-10-28,ATM_0098,1229.622857142857,42
2025-10-29,ATM_0098,1229.622857142857,42
2025-10-30,ATM_0098,1229.622857142857,42
2025-10-31,ATM_0098,1229.622857142857,42
2025-11-02,ATM_0098,1229.622857142857,42
2025-11-03,ATM_0098,1229.622857142857,42
2025-11-04,ATM_0098,1229.622857142857,42
2025-11-05,ATM_0098,1229.622857142857,42
2025-11-06,ATM_0098,1229.622857142857,42
2025-11-07,ATM_0098,1229.622857142857,42
2025-11-08,ATM_0098,1229.622857142857,42
2025-11-09,ATM_0098,1229.622857142857,42
2025-11-10,ATM_0098,1229.622857142857,42
2025-10-28,ATM_0099,1345.0528571428572,45
2025-10-29,ATM_0099,1345.0528571428572,45
2025-10-30,ATM_0099,1345.0528571428572,45
2025-10-31,ATM_0099,1345.0528571428572,45
2025-11-01,ATM_0099,1345.0528571428572,45
2025-11-02,ATM_0099,1345.0528571428572,45
2025-11-03,ATM_0099,1345.0528571428572,45
2025-11-04,ATM_0099,1345.0528571428572,45
2025-11-05,ATM_0099,1345.0528571428572,45
2025-11-06,ATM_0099,1345.0528571428572,45
2025-11-07,ATM_0099,1345.0528571428572,45
2025-11-08,ATM_0099,1345.0528571428572,45
2025-11-09,ATM_0099,1345.0528571428572,45
2025-11-10,ATM_0099,1345.0528571428572,45
2025-10-28,ATM_0100,954.87,30
2025-10-29,ATM_0100,954.87,30
2025-10-30,ATM_0100,954.87,30
2025-10-31,ATM_0100,954.87,30
2025-11-01,ATM_0100,954.87,30
2025-11-02,ATM_0100,954.87,30
2025-11-03,ATM_0100,954.87,30
2025-11-04,ATM_0100,954.87,30
2025-11-05,ATM_0100,954.87,30
2025-11-06,ATM_0100,954.87,30
2025-11-07,ATM_0100,954.87,30
2025-11-08,ATM_0100,954.87,30
2025-11-10,ATM_0100,954.87,30
2025-10-28,ATM_0101,1040.037142857143,41
2025-10-30,ATM_0101,1040.037142857143,41
2025-10-31,ATM_0101,1040.037142857143,41
2025-11-01,ATM_0101,1040.037142857143,41
2025-11-02,ATM_0101,1040.037142857143,41
2025-11-03,ATM_0101,1040.037142857143,41
2025-11-04,ATM_0101,1040.037142857143,41
2025-11-05,ATM_0101,1040.037142857143,41
2025-11-06,ATM_0101,1040.037142857143,41
2025-11-07,ATM_0101,1040.037142857143,41
2025-11-08,ATM_0101,1040.037142857143,41
2025-11-09,ATM_0101,1040.037142857143,41
2025-11-10,ATM_0101,1040.037142857143,41
2025-10-28,ATM_0102,972.6464285714286,30
2025-10-29,ATM_0102,972.6464285714286,30
2025-10-30,ATM_0102,972.6464285714286,30
2025-10-31,ATM_0102,972.6464285714286,30
2025-11-01,ATM_0102,972.6464285714286,30
2025-11-02,ATM_0102,972.6464285714286,30
2025-11-03,ATM_0102,972.6464285714286,30
2025-11-04,ATM_0102,972.6464285714286,30
2025-11-06,ATM_0102,972.6464285714286,30
2025-11-07,ATM_0102,972.6464285714286,30
2025-11-08,ATM_0102,972.6464285714286,30
2025-11-09,ATM_0102,972.6464285714286,30
2025-11-10,ATM_0102,972.6464285714286,30
2025-10-28,ATM_0103,734.8264285714286,28
2025-10-29,ATM_0103,734.8264285714286,28
2025-10-30,ATM_0103,734.8264285714286,28
2025-10-31,ATM_0103,734.8264285714286,28
2025-11-01,ATM_0103,734.8264285714286,28
2025-11-02,ATM_0103,734.8264285714286,28
2025-11-03,ATM_0103,734.8264285714286,28
2025-11-04,ATM_0103,734.8264285714286,28
2025-11-05,ATM_0103,734.8264285714286,28
2025-11-06,ATM_0103,734.8264285714286,28
2025-11-07,ATM_0103,734.8264285714286,28
2025-11-08,ATM_0103,734.8264285714286,28
2025-11-09,ATM_0103,734.8264285714286,28
2025-11-10,ATM_0103,734.8264285714286,28
2025-10-28,ATM_0104,1216.6271428571429,43
2025-10-29,ATM_0104,1216.6271428571429,43
2025-10-30,ATM_0104,1216.6271428571429,43
2025-10-31,ATM_0104,1216.6271428571429,43
2025-11-01,ATM_0104,1216.6271428571429,43
2025-11-03,ATM_0104,1216.6271428571429,43
2025-11-04,ATM_0104,1216.6271428571429,43
2025-11-05,ATM_0104,1216.6271428571429,43
2025-11-06,ATM_0104,1216.6271428571429,43
2025-11-07,ATM_0104,1216.6271428571429,43
2025-11-08,ATM_0104,1216.6271428571429,43
2025-11-09,ATM_0104,1216.6271428571429,43
2025-11-10,ATM_0104,1216.6271428571429,43
2025-10-28,ATM_0105,969.5971428571428,35
2025-10-29,ATM_0105,969.5971428571428,35
2025-10-30,ATM_0105,969.5971428571428,35
2025-10-31,ATM_0105,969.5971428571428,35
2025-11-01,ATM_0105,969.5971428571428,35
2025-11-02,ATM_0105,969.5971428571428,35
2025-11-03,ATM_0105,969.5971428571428,35
2025-11-04,ATM_0105,969.5971428571428,35
2025-11-05,ATM_0105,969.5971428571428,35
2025-11-06,ATM_0105,969.5971428571428,35
2025-11-07,ATM_0105,969.5971428571428,35
2025-11-08,ATM_0105,969.5971428571428,35
2025-11-09,ATM_0105,969.5971428571428,35
2025-11-10,ATM_0105,969.5971428571428,35
2025-10-28,ATM_0106,850.6192857142858,33
2025-10-29,ATM_0106,850.6192857142858,33
2025-10-30,ATM_0106,850.6192857142858,33
2025-10-31,ATM_0106,850.6192857142858,33
2025-11-01,ATM_0106,850.6192857142858,33
2025-11-02,ATM_0106,850.6192857142858,33
2025-11-03,ATM_0106,850.6192857142858,33
2025-11-04,ATM_0106,850.6192857142858,33
2025-11-05,ATM_0106,850.6192857142858,33
2025-11-06,ATM_0106,850.6192857142858,33
